candidate_count,base_rank_one_based_permutation,base_rank_zero_based_permutation,duplicate_rank_count,gap_count,base_score_nonincreasing_by_base_rank,base_score_desc_stable_agreement_rate,base_score_desc_stable_exact,base_score_desc_product_id_asc_agreement_rate,base_score_desc_product_id_asc_exact,base_score_desc_product_id_desc_agreement_rate,base_score_desc_product_id_desc_exact,base_score_asc_stable_agreement_rate,base_score_asc_stable_exact,retrieval_score_desc_stable_agreement_rate,retrieval_score_desc_stable_exact,semantic_rank_score_desc_stable_agreement_rate,semantic_rank_score_desc_stable_exact,final_score_desc_stable_diagnostic_only_agreement_rate,final_score_desc_stable_diagnostic_only_exact,seed,query_id
53,True,False,0,0,True,0.9622641509433962,False,1.0,True,0.9245283018867925,False,0.0,False,0.018867924528301886,False,0.11320754716981132,False,0.9622641509433962,False,277,35
64,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.125,False,0.09375,False,1.0,True,277,36
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.06349206349206349,False,0.047619047619047616,False,0.9206349206349206,False,277,37
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.08064516129032258,False,0.08064516129032258,False,0.9193548387096774,False,277,38
57,True,False,0,0,True,0.9649122807017544,False,1.0,True,0.9649122807017544,False,0.017543859649122806,False,0.08771929824561403,False,0.03508771929824561,False,0.9649122807017544,False,277,39
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.06779661016949153,False,0.1016949152542373,False,1.0,True,277,40
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.031746031746031744,False,0.09523809523809523,False,1.0,True,277,41
60,True,False,0,0,True,0.9666666666666667,False,1.0,True,0.9666666666666667,False,0.0,False,0.03333333333333333,False,0.06666666666666667,False,0.9666666666666667,False,277,42
52,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.11538461538461539,False,0.019230769230769232,False,0.9230769230769231,False,277,43
65,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015384615384615385,False,0.06153846153846154,False,0.046153846153846156,False,1.0,True,277,44
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.0,False,0.15873015873015872,False,0.9523809523809523,False,277,45
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.031746031746031744,False,0.047619047619047616,False,1.0,True,277,46
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.0,False,0.15254237288135594,False,0.9661016949152542,False,277,47
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.05084745762711865,False,0.11864406779661017,False,1.0,True,281,0
56,True,False,0,0,True,0.9642857142857143,False,1.0,True,0.9285714285714286,False,0.0,False,0.0,False,0.03571428571428571,False,0.9642857142857143,False,281,1
62,True,False,0,0,True,0.967741935483871,False,1.0,True,0.967741935483871,False,0.0,False,0.04838709677419355,False,0.14516129032258066,False,0.967741935483871,False,281,2
50,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06,False,0.08,False,1.0,True,281,3
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.1,False,1.0,True,281,4
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.01694915254237288,False,0.15254237288135594,False,1.0,True,281,5
60,True,False,0,0,True,0.9333333333333333,False,1.0,True,0.9333333333333333,False,0.0,False,0.05,False,0.13333333333333333,False,0.9333333333333333,False,281,6
64,True,False,0,0,True,1.0,True,1.0,True,0.96875,False,0.0,False,0.015625,False,0.046875,False,1.0,True,281,7
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.06666666666666667,False,0.13333333333333333,False,1.0,True,281,8
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.09523809523809523,False,0.07936507936507936,False,0.9682539682539683,False,281,9
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.01694915254237288,False,0.11864406779661017,False,1.0,True,281,10
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016129032258064516,False,0.06451612903225806,False,1.0,True,281,11
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.1,False,1.0,True,281,12
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.03333333333333333,False,0.11666666666666667,False,0.9666666666666667,False,281,13
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.08333333333333333,False,0.1,False,1.0,True,281,14
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.06666666666666667,False,1.0,True,281,15
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.06666666666666667,False,0.13333333333333333,False,1.0,True,281,16
65,True,False,0,0,True,0.9384615384615385,False,1.0,True,0.9384615384615385,False,0.015384615384615385,False,0.1076923076923077,False,0.06153846153846154,False,0.9076923076923077,False,281,17
62,True,False,0,0,True,0.967741935483871,False,1.0,True,0.967741935483871,False,0.0,False,0.04838709677419355,False,0.14516129032258066,False,0.967741935483871,False,281,18
50,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06,False,0.1,False,1.0,True,281,19
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.1,False,1.0,True,281,20
54,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.018518518518518517,False,0.12962962962962962,False,1.0,True,281,21
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.11666666666666667,False,1.0,True,281,22
61,True,False,0,0,True,1.0,True,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.03278688524590164,False,0.11475409836065574,False,1.0,True,281,23
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.06666666666666667,False,0.13333333333333333,False,1.0,True,281,24
66,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.030303030303030304,False,0.12121212121212122,False,1.0,True,281,25
62,True,False,0,0,True,0.967741935483871,False,1.0,True,0.967741935483871,False,0.0,False,0.04838709677419355,False,0.14516129032258066,False,0.967741935483871,False,281,26
50,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06,False,0.08,False,1.0,True,281,27
54,True,False,0,0,True,1.0,True,0.9629629629629629,False,0.9629629629629629,False,0.0,False,0.037037037037037035,False,0.037037037037037035,False,1.0,True,281,28
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.03333333333333333,False,0.11666666666666667,False,0.9666666666666667,False,281,29
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.11666666666666667,False,1.0,True,281,30
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.0,False,0.08333333333333333,False,1.0,True,281,31
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.05,False,1.0,True,281,32
70,True,False,0,0,True,0.9428571428571428,False,1.0,True,0.9428571428571428,False,0.0,False,0.014285714285714285,False,0.04285714285714286,False,0.9428571428571428,False,281,33
64,True,False,0,0,True,0.96875,False,1.0,True,0.96875,False,0.0,False,0.0,False,0.09375,False,0.96875,False,281,34
50,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06,False,0.08,False,1.0,True,281,35
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.1,False,1.0,True,281,36
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.03333333333333333,False,0.13333333333333333,False,1.0,True,281,37
59,True,False,0,0,True,1.0,True,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.05084745762711865,False,0.1864406779661017,False,1.0,True,281,38
62,True,False,0,0,True,1.0,True,1.0,True,0.9354838709677419,False,0.0,False,0.016129032258064516,False,0.1774193548387097,False,1.0,True,281,39
52,True,False,0,0,True,0.9615384615384616,False,1.0,True,0.9615384615384616,False,0.0,False,0.038461538461538464,False,0.07692307692307693,False,0.9615384615384616,False,281,40
56,True,False,0,0,True,0.9642857142857143,False,1.0,True,0.9285714285714286,False,0.0,False,0.0,False,0.03571428571428571,False,0.9642857142857143,False,281,41
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06451612903225806,False,0.11290322580645161,False,1.0,True,281,42
50,True,False,0,0,True,0.96,False,1.0,True,0.96,False,0.0,False,0.02,False,0.12,False,0.96,False,281,43
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.16666666666666666,False,1.0,True,281,44
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.01694915254237288,False,0.15254237288135594,False,1.0,True,281,45
59,True,False,0,0,True,0.9661016949152542,False,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.01694915254237288,False,0.0847457627118644,False,0.9661016949152542,False,281,46
53,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.018867924528301886,False,0.03773584905660377,False,0.09433962264150944,False,1.0,True,281,47
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.04838709677419355,False,0.1935483870967742,False,1.0,True,283,0
61,True,False,0,0,True,1.0,True,0.9672131147540983,False,1.0,True,0.01639344262295082,False,0.01639344262295082,False,0.08196721311475409,False,1.0,True,283,1
61,True,False,0,0,True,1.0,True,1.0,True,0.9344262295081968,False,0.01639344262295082,False,0.04918032786885246,False,0.03278688524590164,False,1.0,True,283,2
64,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.03125,False,0.125,False,1.0,True,283,3
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.07936507936507936,False,0.1746031746031746,False,1.0,True,283,4
58,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.017241379310344827,False,0.08620689655172414,False,1.0,True,283,5
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06666666666666667,False,0.13333333333333333,False,0.9166666666666666,False,283,6
58,True,False,0,0,True,0.9310344827586207,False,1.0,True,0.9310344827586207,False,0.0,False,0.017241379310344827,False,0.13793103448275862,False,0.9310344827586207,False,283,7
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.03333333333333333,False,0.06666666666666667,False,1.0,True,283,8
61,True,False,0,0,True,1.0,True,0.9672131147540983,False,1.0,True,0.01639344262295082,False,0.01639344262295082,False,0.08196721311475409,False,1.0,True,283,9
61,True,False,0,0,True,1.0,True,1.0,True,0.9344262295081968,False,0.01639344262295082,False,0.04918032786885246,False,0.03278688524590164,False,1.0,True,283,10
51,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0196078431372549,False,0.0,False,0.0392156862745098,False,1.0,True,283,11
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.06349206349206349,False,0.15873015873015872,False,0.9682539682539683,False,283,12
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06666666666666667,False,0.1,False,1.0,True,283,13
59,True,False,0,0,True,1.0,True,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.01694915254237288,False,0.15254237288135594,False,1.0,True,283,14
64,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.046875,False,0.03125,False,1.0,True,283,15
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016129032258064516,False,0.08064516129032258,False,1.0,True,283,16
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.06451612903225806,False,0.0967741935483871,False,1.0,True,283,17
61,True,False,0,0,True,1.0,True,1.0,True,0.9344262295081968,False,0.01639344262295082,False,0.04918032786885246,False,0.03278688524590164,False,1.0,True,283,18
51,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0196078431372549,False,0.0,False,0.0392156862745098,False,1.0,True,283,19
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.047619047619047616,False,0.047619047619047616,False,0.9682539682539683,False,283,20
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.15,False,1.0,True,283,21
60,True,False,0,0,True,0.9666666666666667,False,1.0,True,0.9666666666666667,False,0.0,False,0.08333333333333333,False,0.06666666666666667,False,0.9333333333333333,False,283,22
58,True,False,0,0,True,0.9310344827586207,False,1.0,True,0.9310344827586207,False,0.0,False,0.017241379310344827,False,0.13793103448275862,False,0.9310344827586207,False,283,23
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.03333333333333333,False,0.06666666666666667,False,1.0,True,283,24
61,True,False,0,0,True,1.0,True,0.9672131147540983,False,1.0,True,0.01639344262295082,False,0.01639344262295082,False,0.08196721311475409,False,1.0,True,283,25
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.08333333333333333,False,0.15,False,1.0,True,283,26
51,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0196078431372549,False,0.0,False,0.0392156862745098,False,1.0,True,283,27
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.06349206349206349,False,0.15873015873015872,False,0.9682539682539683,False,283,28
59,True,False,0,0,True,0.9661016949152542,False,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.01694915254237288,False,0.11864406779661017,False,0.9661016949152542,False,283,29
59,True,False,0,0,True,1.0,True,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.01694915254237288,False,0.15254237288135594,False,1.0,True,283,30
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.016666666666666666,False,0.11666666666666667,False,1.0,True,283,31
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.04838709677419355,False,0.1935483870967742,False,1.0,True,283,32
61,True,False,0,0,True,0.9672131147540983,False,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.08196721311475409,False,0.11475409836065574,False,0.9672131147540983,False,283,33
56,True,False,0,0,True,1.0,True,0.9642857142857143,False,1.0,True,0.0,False,0.125,False,0.14285714285714285,False,1.0,True,283,34
51,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0196078431372549,False,0.0,False,0.0392156862745098,False,1.0,True,283,35
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.06349206349206349,False,0.15873015873015872,False,0.9682539682539683,False,283,36
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.15,False,1.0,True,283,37
59,True,False,0,0,True,1.0,True,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.01694915254237288,False,0.15254237288135594,False,1.0,True,283,38
61,True,False,0,0,True,1.0,True,1.0,True,0.9344262295081968,False,0.01639344262295082,False,0.04918032786885246,False,0.11475409836065574,False,1.0,True,283,39
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.04838709677419355,False,0.1935483870967742,False,1.0,True,283,40
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.08064516129032258,False,0.1774193548387097,False,1.0,True,283,41
61,True,False,0,0,True,0.9344262295081968,False,1.0,True,0.9016393442622951,False,0.01639344262295082,False,0.03278688524590164,False,0.14754098360655737,False,0.9344262295081968,False,283,42
53,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.018867924528301886,False,0.018867924528301886,False,0.05660377358490566,False,1.0,True,283,43
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.04838709677419355,False,0.08064516129032258,False,1.0,True,283,44
55,True,False,0,0,True,0.9636363636363636,False,1.0,True,0.9636363636363636,False,0.01818181818181818,False,0.0,False,0.03636363636363636,False,0.9636363636363636,False,283,45
59,True,False,0,0,True,1.0,True,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.01694915254237288,False,0.15254237288135594,False,1.0,True,283,46
61,True,False,0,0,True,1.0,True,1.0,True,0.9344262295081968,False,0.01639344262295082,False,0.04918032786885246,False,0.11475409836065574,False,1.0,True,283,47
54,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.0,False,0.018518518518518517,False,1.0,True,293,0
55,True,False,0,0,True,0.9636363636363636,False,0.9636363636363636,False,0.9636363636363636,False,0.01818181818181818,False,0.01818181818181818,False,0.09090909090909091,False,0.9636363636363636,False,293,1
65,True,False,0,0,True,0.9384615384615385,False,1.0,True,0.9384615384615385,False,0.015384615384615385,False,0.015384615384615385,False,0.0,False,0.9384615384615385,False,293,2
57,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.017543859649122806,False,0.05263157894736842,False,0.14035087719298245,False,1.0,True,293,3
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.08333333333333333,False,0.11666666666666667,False,1.0,True,293,4
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.06779661016949153,False,0.06779661016949153,False,1.0,True,293,5
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.06666666666666667,False,1.0,True,293,6
59,True,False,0,0,True,1.0,True,0.9661016949152542,False,0.9661016949152542,False,0.01694915254237288,False,0.03389830508474576,False,0.01694915254237288,False,1.0,True,293,7
54,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.0,False,0.018518518518518517,False,1.0,True,293,8
58,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.017241379310344827,False,0.08620689655172414,False,1.0,True,293,9
59,True,False,0,0,True,0.9661016949152542,False,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.05084745762711865,False,0.06779661016949153,False,0.9661016949152542,False,293,10
56,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05357142857142857,False,0.10714285714285714,False,0.9642857142857143,False,293,11
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.04918032786885246,False,0.14754098360655737,False,1.0,True,293,12
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.05,False,0.13333333333333333,False,1.0,True,293,13
61,True,False,0,0,True,0.9672131147540983,False,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.08196721311475409,False,0.14754098360655737,False,0.9672131147540983,False,293,14
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.06349206349206349,False,0.12698412698412698,False,0.9682539682539683,False,293,15
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.08333333333333333,False,0.11666666666666667,False,0.9666666666666667,False,293,16
57,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.017543859649122806,False,0.017543859649122806,False,0.12280701754385964,False,1.0,True,293,17
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.0,False,0.06451612903225806,False,1.0,True,293,18
57,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.017543859649122806,False,0.05263157894736842,False,0.14035087719298245,False,1.0,True,293,19
61,True,False,0,0,True,1.0,True,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.14754098360655737,False,0.08196721311475409,False,1.0,True,293,20
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.05,False,0.13333333333333333,False,1.0,True,293,21
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.06666666666666667,False,1.0,True,293,22
62,True,False,0,0,True,0.9354838709677419,False,1.0,True,0.9032258064516129,False,0.0,False,0.0967741935483871,False,0.11290322580645161,False,0.9354838709677419,False,293,23
53,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.018867924528301886,False,0.03773584905660377,False,0.09433962264150944,False,1.0,True,293,24
61,True,False,0,0,True,0.9672131147540983,False,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.03278688524590164,False,0.08196721311475409,False,0.9672131147540983,False,293,25
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.11290322580645161,False,0.11290322580645161,False,0.9354838709677419,False,293,26
56,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05357142857142857,False,0.10714285714285714,False,0.9642857142857143,False,293,27
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.04918032786885246,False,0.14754098360655737,False,1.0,True,293,28
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.05,False,0.13333333333333333,False,1.0,True,293,29
62,True,False,0,0,True,0.9354838709677419,False,1.0,True,0.9354838709677419,False,0.0,False,0.08064516129032258,False,0.04838709677419355,False,0.9354838709677419,False,293,30
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.06349206349206349,False,0.12698412698412698,False,0.9682539682539683,False,293,31
61,True,False,0,0,True,0.9672131147540983,False,0.9672131147540983,False,1.0,True,0.01639344262295082,False,0.08196721311475409,False,0.14754098360655737,False,0.9672131147540983,False,293,32
61,True,False,0,0,True,0.9672131147540983,False,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.06557377049180328,False,0.04918032786885246,False,0.9672131147540983,False,293,33
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.11290322580645161,False,0.11290322580645161,False,0.9354838709677419,False,293,34
56,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05357142857142857,False,0.10714285714285714,False,0.9642857142857143,False,293,35
61,True,False,0,0,True,1.0,True,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.14754098360655737,False,0.08196721311475409,False,1.0,True,293,36
54,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.037037037037037035,False,0.07407407407407407,False,1.0,True,293,37
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.06666666666666667,False,1.0,True,293,38
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9682539682539683,False,0.015873015873015872,False,0.06349206349206349,False,0.12698412698412698,False,0.9682539682539683,False,293,39
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.01694915254237288,False,0.05084745762711865,False,1.0,True,293,40
57,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.017543859649122806,False,0.03508771929824561,False,0.10526315789473684,False,1.0,True,293,41
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.0,False,0.06451612903225806,False,1.0,True,293,42
57,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.017543859649122806,False,0.05263157894736842,False,0.14035087719298245,False,1.0,True,293,43
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.04918032786885246,False,0.14754098360655737,False,1.0,True,293,44
60,True,False,0,0,True,1.0,True,1.0,True,0.9666666666666667,False,0.0,False,0.05,False,0.13333333333333333,False,1.0,True,293,45
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.016666666666666666,False,0.06666666666666667,False,1.0,True,293,46
62,True,False,0,0,True,0.9354838709677419,False,1.0,True,0.9032258064516129,False,0.0,False,0.0967741935483871,False,0.11290322580645161,False,0.9354838709677419,False,293,47
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.08333333333333333,False,0.05,False,1.0,True,307,0
65,True,False,0,0,True,1.0,True,1.0,True,0.9384615384615385,False,0.015384615384615385,False,0.03076923076923077,False,0.06153846153846154,False,1.0,True,307,1
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.03278688524590164,False,0.08196721311475409,False,1.0,True,307,2
52,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.038461538461538464,False,0.07692307692307693,False,1.0,True,307,3
61,True,False,0,0,True,0.9344262295081968,False,0.9672131147540983,False,0.9344262295081968,False,0.01639344262295082,False,0.03278688524590164,False,0.04918032786885246,False,0.9344262295081968,False,307,4
59,True,False,0,0,True,1.0,True,1.0,True,0.9661016949152542,False,0.01694915254237288,False,0.1016949152542373,False,0.11864406779661017,False,1.0,True,307,5
57,True,False,0,0,True,1.0,True,1.0,True,0.9649122807017544,False,0.017543859649122806,False,0.0,False,0.07017543859649122,False,1.0,True,307,6
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.15873015873015872,False,0.12698412698412698,False,1.0,True,307,7
62,True,False,0,0,True,0.9354838709677419,False,1.0,True,0.9354838709677419,False,0.0,False,0.08064516129032258,False,0.016129032258064516,False,0.9354838709677419,False,307,8
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.06557377049180328,False,0.09836065573770492,False,1.0,True,307,9
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.03278688524590164,False,0.08196721311475409,False,1.0,True,307,10
58,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.017241379310344827,False,0.06896551724137931,False,1.0,True,307,11
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.07936507936507936,False,0.15873015873015872,False,1.0,True,307,12
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.05,False,0.08333333333333333,False,0.9333333333333333,False,307,13
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.03225806451612903,False,0.11290322580645161,False,1.0,True,307,14
59,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01694915254237288,False,0.06779661016949153,False,0.06779661016949153,False,1.0,True,307,15
62,True,False,0,0,True,0.9354838709677419,False,1.0,True,0.9354838709677419,False,0.0,False,0.08064516129032258,False,0.016129032258064516,False,0.9354838709677419,False,307,16
61,True,False,0,0,True,1.0,True,1.0,True,0.9672131147540983,False,0.01639344262295082,False,0.06557377049180328,False,0.19672131147540983,False,1.0,True,307,17
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.03278688524590164,False,0.08196721311475409,False,1.0,True,307,18
52,True,False,0,0,True,1.0,True,1.0,True,0.9230769230769231,False,0.0,False,0.09615384615384616,False,0.15384615384615385,False,1.0,True,307,19
63,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.015873015873015872,False,0.07936507936507936,False,0.15873015873015872,False,1.0,True,307,20
60,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.13333333333333333,False,0.13333333333333333,False,1.0,True,307,21
62,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.0,False,0.03225806451612903,False,0.11290322580645161,False,1.0,True,307,22
63,True,False,0,0,True,0.9682539682539683,False,1.0,True,0.9365079365079365,False,0.015873015873015872,False,0.09523809523809523,False,0.1746031746031746,False,0.9682539682539683,False,307,23
62,True,False,0,0,True,0.9354838709677419,False,1.0,True,0.9354838709677419,False,0.0,False,0.08064516129032258,False,0.016129032258064516,False,0.9354838709677419,False,307,24
61,True,False,0,0,True,1.0,True,1.0,True,1.0,True,0.01639344262295082,False,0.06557377049180328,False,0.09836065573770492,False,1.0,True,307,25
58,True,False,0,0,True,1.0,True,1.0,True,0.9655172413793104,False,0.0,False,0.017241379310344827,False,0.08620689655172414,False,1.0,True,307,26
52,True,False,0,0,True,0.9615384615384616,False,1.0,True,0.9615384615384616,False,0.0,False,0.057692307692307696,False,0.09615384615384616,False,0.9615384615384616,False,307,27
