seed,proposal_index,query_id,product_id,action,requested_rank,achieved_rank,original_base_rank,target_score,base_score,qrsbt_boost,days,traffic_per_day,replications,base_relevant_discovery,qrsbt_relevant_discovery,base_irrelevant_exposure,qrsbt_irrelevant_exposure,base_false_warmup,qrsbt_false_warmup,base_cold_to_warm,qrsbt_cold_to_warm,base_utility,qrsbt_utility,worst_scenario_relevant_delta,worst_scenario_irrelevant_delta,worst_scenario_utility_delta,p10_scenario_replication_utility_delta,mean_scenario_replication_utility_delta,scenario_count,relevant_discovery_delta,irrelevant_exposure_delta,false_warmup_delta
281,2,4,52,PLACE_AT_5,5,5,13,0.8766666666666668,0.7583333333333333,0.11833333333333351,5,80,5.0,1490.8,1496.4,1117.4,1118.2,2.4,2.4,170.0,170.8,1262.52,1267.96,-0.6,0.6,-0.7199999999999932,-2.840000000000009,1.8133333333333364,3.0,5.600000000000136,0.7999999999999545,0.0
281,2,4,52,PLACE_AT_10,10,10,13,0.7850000000000001,0.7583333333333333,0.02666666666666684,5,80,5.0,1490.8,1496.0,1117.4,1118.6,2.4,2.4,170.0,170.4,1262.52,1267.48,0.2,0.8,0.12000000000000455,0.0,1.653333333333334,3.0,5.2000000000000455,1.199999999999818,0.0
281,3,16,48,PLACE_AT_1,1,1,14,0.9666666666666669,0.7008333333333334,0.2658333333333335,5,80,5.0,1490.8,1487.0,1117.4,1115.6,2.4,2.4,170.0,171.2,1262.52,1259.0800000000002,-4.6,0.4,-4.679999999999995,-8.719999999999992,-1.146666666666662,3.0,-3.7999999999999545,-1.800000000000182,0.0
281,3,16,48,PLACE_AT_2,2,2,14,0.9616666666666667,0.7008333333333334,0.26083333333333325,5,80,5.0,1490.8,1488.0,1117.4,1116.0,2.4,2.4,170.0,171.4,1262.52,1260.0,-4.4,0.4,-4.479999999999995,-8.719999999999992,-0.8399999999999977,3.0,-2.7999999999999545,-1.400000000000091,0.0
281,3,16,48,PLACE_AT_3,3,3,14,0.9358333333333333,0.7008333333333334,0.23499999999999988,5,80,5.0,1490.8,1491.2,1117.4,1117.8,2.4,2.4,170.0,171.8,1262.52,1262.84,-1.6,1.0,-1.4799999999999955,-7.039999999999986,0.10666666666667197,3.0,0.40000000000009095,0.3999999999998636,0.0
281,3,16,48,PLACE_AT_5,5,5,14,0.8883333333333335,0.7008333333333334,0.1875000000000001,5,80,5.0,1490.8,1496.4,1117.4,1116.4,2.4,2.4,170.0,170.6,1262.52,1268.3200000000002,0.0,0.6,-0.11999999999999318,-4.679999999999995,1.9333333333333333,3.0,5.600000000000136,-1.0,0.0
281,3,16,48,PLACE_AT_10,10,10,14,0.8141666666666668,0.7008333333333334,0.1133333333333334,5,80,5.0,1490.8,1491.8,1117.4,1117.4,2.4,2.4,170.0,170.0,1262.52,1263.52,-0.8,0.0,-0.8,0.0,0.3333333333333333,3.0,1.0,0.0,0.0
281,4,18,210,PLACE_AT_1,1,1,11,0.9556451612903225,0.8056451612903226,0.1499999999999999,5,80,5.0,1490.8,1496.8,1117.4,1120.4,2.4,2.4,170.0,170.4,1262.52,1267.92,0.2,2.6,0.1599999999999909,-1.9600000000000022,1.7999999999999963,3.0,6.0,3.0,0.0
281,4,18,210,PLACE_AT_2,2,2,11,0.9096774193548389,0.8056451612903226,0.10403225806451633,5,80,5.0,1490.8,1492.2,1117.4,1117.8,2.4,2.4,170.0,170.0,1262.52,1263.8400000000001,-1.4,0.4,-1.4800000000000069,-2.5999999999999996,0.4399999999999977,3.0,1.400000000000091,0.3999999999998636,0.0
281,4,18,210,PLACE_AT_3,3,3,11,0.8951612903225808,0.8056451612903226,0.08951612903225825,5,80,5.0,1490.8,1491.2,1117.4,1116.2,2.4,2.4,170.0,170.2,1262.52,1263.16,-0.6,0.0,-0.6,-3.1999999999999997,0.21333333333334015,3.0,0.40000000000009095,-1.2000000000000455,0.0
281,4,18,210,PLACE_AT_5,5,5,11,0.8750000000000001,0.8056451612903226,0.06935483870967751,5,80,5.0,1490.8,1492.2,1117.4,1116.6,2.4,2.4,170.0,170.4,1262.52,1264.0800000000002,-1.4,0.0,-1.4,-2.0,0.5200000000000008,3.0,1.400000000000091,-0.8000000000001819,0.0
281,4,18,210,PLACE_AT_10,10,10,11,0.8201612903225808,0.8056451612903226,0.014516129032258185,5,80,5.0,1490.8,1491.0,1117.4,1117.4,2.4,2.4,170.0,169.8,1262.52,1262.72,0.0,0.0,0.0,0.0,0.06666666666666667,3.0,0.20000000000004547,0.0,0.0
281,5,29,269,PLACE_AT_1,1,1,11,0.9325000000000001,0.7666666666666666,0.1658333333333335,5,80,5.0,1490.8,1503.6,1117.4,1115.8,2.4,2.6,170.0,170.8,1262.52,1275.24,3.2,0.0,3.2399999999999975,-2.44000000000002,4.2399999999999975,3.0,12.799999999999955,-1.6000000000001364,0.20000000000000018
281,5,29,269,PLACE_AT_2,2,2,11,0.9025000000000001,0.7666666666666666,0.13583333333333347,5,80,5.0,1490.8,1499.6,1117.4,1114.0,2.4,2.6,170.0,169.6,1262.52,1271.6,1.8,0.0,1.7999999999999772,-2.1999999999999997,3.0266666666666575,3.0,8.799999999999955,-3.400000000000091,0.20000000000000018
281,5,29,269,PLACE_AT_3,3,3,11,0.89,0.7666666666666666,0.1233333333333334,5,80,5.0,1490.8,1502.0,1117.4,1115.8,2.4,2.6,170.0,170.6,1262.52,1273.6399999999999,2.4,0.0,2.3999999999999773,-1.7600000000000136,3.706666666666657,3.0,11.200000000000045,-1.6000000000001364,0.20000000000000018
281,5,29,269,PLACE_AT_5,5,5,11,0.8658333333333335,0.7666666666666666,0.09916666666666685,5,80,5.0,1490.8,1499.2,1117.4,1114.8,2.4,2.6,170.0,170.2,1262.52,1271.0400000000002,1.0,0.0,1.3599999999999965,0.0,2.839999999999992,3.0,8.400000000000091,-2.6000000000001364,0.20000000000000018
281,5,29,269,PLACE_AT_10,10,10,11,0.7766666666666667,0.7666666666666666,0.01000000000000012,5,80,5.0,1490.8,1493.4,1117.4,1117.4,2.4,2.4,170.0,170.2,1262.52,1265.1200000000001,0.0,0.0,0.0,0.0,0.8666666666666667,3.0,2.6000000000001364,0.0,0.0
281,6,30,230,PLACE_AT_1,1,1,15,0.9500000000000001,0.7358333333333333,0.21416666666666673,5,80,5.0,1490.8,1500.8,1117.4,1120.0,2.4,2.4,170.0,171.4,1262.52,1272.0,2.6,2.0,2.5600000000000023,-1.1999999999999997,3.1600000000000024,3.0,10.0,2.599999999999909,0.0
281,6,30,230,PLACE_AT_2,2,2,15,0.9358333333333333,0.7358333333333333,0.19999999999999996,5,80,5.0,1490.8,1501.0,1117.4,1118.4,2.4,2.4,170.0,171.6,1262.52,1272.52,2.6,0.4,2.5200000000000045,-1.7999999999999996,3.333333333333337,3.0,10.200000000000045,1.0,0.0
281,6,30,230,PLACE_AT_3,3,3,15,0.9225000000000001,0.7358333333333333,0.18666666666666676,5,80,5.0,1490.8,1498.2,1117.4,1118.2,2.4,2.4,170.0,171.4,1262.52,1269.76,1.0,0.4,0.9600000000000023,-0.5999999999999999,2.413333333333336,3.0,7.400000000000091,0.7999999999999545,0.0
281,6,30,230,PLACE_AT_5,5,5,15,0.9058333333333335,0.7358333333333333,0.17000000000000015,5,80,5.0,1490.8,1497.2,1117.4,1118.4,2.4,2.4,170.0,171.4,1262.52,1268.72,0.4,0.4,0.32000000000000456,-2.1999999999999997,2.0666666666666704,3.0,6.400000000000091,1.0,0.0
281,6,30,230,PLACE_AT_10,10,10,15,0.7966666666666667,0.7358333333333333,0.060833333333333406,5,80,5.0,1490.8,1493.8,1117.4,1119.0,2.4,2.4,170.0,170.6,1262.52,1265.2,0.8,0.8,0.7200000000000045,0.0,0.8933333333333356,3.0,3.0,1.599999999999909,0.0
281,7,36,52,PLACE_AT_1,1,1,13,0.9566666666666669,0.7583333333333333,0.19833333333333358,5,80,5.0,1490.8,1503.8,1117.4,1117.6,2.4,2.4,170.0,171.4,1262.52,1275.48,-0.6,0.8,-0.559999999999991,-1.9600000000000133,4.320000000000001,3.0,13.0,0.1999999999998181,0.0
281,7,36,52,PLACE_AT_2,2,2,13,0.9341666666666667,0.7583333333333333,0.1758333333333334,5,80,5.0,1490.8,1504.0,1117.4,1115.6,2.4,2.4,170.0,171.8,1262.52,1276.08,2.2,0.0,2.4800000000000066,-3.0399999999999747,4.5200000000000005,3.0,13.200000000000045,-1.800000000000182,0.0
281,7,36,52,PLACE_AT_3,3,3,13,0.8950000000000001,0.7583333333333333,0.13666666666666683,5,80,5.0,1490.8,1499.8,1117.4,1117.8,2.4,2.4,170.0,171.2,1262.52,1271.44,-1.0,0.6,-0.9599999999999909,-3.119999999999993,2.973333333333335,3.0,9.0,0.3999999999998636,0.0
281,7,36,52,PLACE_AT_5,5,5,13,0.8766666666666668,0.7583333333333333,0.11833333333333351,5,80,5.0,1490.8,1500.2,1117.4,1116.6,2.4,2.4,170.0,171.0,1262.52,1272.08,1.2,0.0,1.280000000000007,-2.2399999999999745,3.1866666666666674,3.0,9.400000000000091,-0.8000000000001819,0.0
281,7,36,52,PLACE_AT_10,10,10,13,0.7850000000000001,0.7583333333333333,0.02666666666666684,5,80,5.0,1490.8,1490.8,1117.4,1117.4,2.4,2.4,170.0,170.0,1262.52,1262.52,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
281,8,44,124,PLACE_AT_1,1,1,12,0.9708333333333333,0.8450000000000001,0.12583333333333324,5,80,5.0,1490.8,1499.0,1117.4,1117.2,2.4,2.6,170.0,171.2,1262.52,1270.3600000000001,-2.6,0.6,-2.7999999999999945,-2.759999999999991,2.6133333333333346,3.0,8.200000000000045,-0.20000000000004547,0.20000000000000018
281,8,44,124,PLACE_AT_2,2,2,12,0.9558333333333333,0.8450000000000001,0.11083333333333323,5,80,5.0,1490.8,1501.2,1117.4,1116.0,2.4,2.4,170.0,171.6,1262.52,1273.2,-0.2,0.6,0.2800000000000125,-0.1199999999999703,3.560000000000004,3.0,10.400000000000091,-1.400000000000091,0.0
281,8,44,124,PLACE_AT_3,3,3,12,0.9483333333333334,0.8450000000000001,0.10333333333333328,5,80,5.0,1490.8,1501.2,1117.4,1117.4,2.4,2.4,170.0,171.4,1262.52,1272.92,0.2,0.6,0.4000000000000057,0.24000000000000918,3.4666666666666686,3.0,10.400000000000091,0.0,0.0
281,8,44,124,PLACE_AT_5,5,5,12,0.9400000000000001,0.8450000000000001,0.09499999999999997,5,80,5.0,1490.8,1500.6,1117.4,1118.4,2.4,2.4,170.0,171.6,1262.52,1272.1200000000001,1.6,0.6,1.6400000000000035,0.0,3.200000000000002,3.0,9.799999999999955,1.0,0.0
281,8,44,124,PLACE_AT_10,10,10,12,0.8600000000000002,0.8450000000000001,0.015000000000000124,5,80,5.0,1490.8,1495.6,1117.4,1117.4,2.4,2.4,170.0,170.8,1262.52,1267.3200000000002,0.6,0.0,0.6,0.0,1.6,3.0,4.7999999999999545,0.0,0.0
283,1,2,42,PLACE_AT_1,1,1,14,0.9467213114754099,0.75,0.19672131147540994,5,80,5.0,1368.4,1379.6,356.6,358.4,1.8,1.8,165.2,167.2,1293.48,1304.3200000000002,3.4,1.4,3.3600000000000136,-2.3999999999999995,3.6133333333333324,3.0,11.199999999999818,1.7999999999999545,0.0
283,1,2,42,PLACE_AT_2,2,2,14,0.9139344262295083,0.75,0.16393442622950827,5,80,5.0,1368.4,1375.2,356.6,358.4,1.8,1.8,165.2,166.2,1293.48,1299.92,0.8,1.4,0.7600000000000022,-3.5999999999999996,2.146666666666662,3.0,6.7999999999999545,1.7999999999999545,0.0
283,1,2,42,PLACE_AT_3,3,3,14,0.8975409836065575,0.75,0.14754098360655754,5,80,5.0,1368.4,1377.6,356.6,358.4,1.8,1.8,165.2,166.4,1293.48,1302.3200000000002,1.8,1.4,1.759999999999991,-3.5999999999999996,2.9466666666666583,3.0,9.199999999999818,1.7999999999999545,0.0
283,1,2,42,PLACE_AT_5,5,5,14,0.827049180327869,0.75,0.077049180327869,5,80,5.0,1368.4,1380.2,356.6,358.0,1.8,1.8,165.2,166.2,1293.48,1305.0,1.6,1.2,1.5600000000000023,0.0,3.8399999999999976,3.0,11.799999999999955,1.3999999999999773,0.0
283,1,2,42,PLACE_AT_10,10,10,14,0.7877049180327871,0.75,0.03770491803278708,5,80,5.0,1368.4,1370.0,356.6,357.8,1.8,1.8,165.2,164.6,1293.48,1294.84,0.0,1.2,0.0,0.0,0.4533333333333341,3.0,1.599999999999909,1.1999999999999886,0.0
283,2,18,42,PLACE_AT_1,1,1,14,0.9467213114754099,0.75,0.19672131147540994,5,80,5.0,1368.4,1375.8,356.6,356.2,1.8,1.8,165.2,165.8,1293.48,1300.96,0.4,0.0,0.4,-2.9199999999999817,2.4933333333333394,3.0,7.399999999999864,-0.4000000000000341,0.0
283,2,18,42,PLACE_AT_2,2,2,14,0.9139344262295083,0.75,0.16393442622950827,5,80,5.0,1368.4,1372.2,356.6,356.2,1.8,1.8,165.2,165.4,1293.48,1297.3600000000001,0.0,0.0,0.0,-4.479999999999973,1.2933333333333394,3.0,3.7999999999999545,-0.4000000000000341,0.0
283,2,18,42,PLACE_AT_3,3,3,14,0.8975409836065575,0.75,0.14754098360655754,5,80,5.0,1368.4,1373.2,356.6,356.2,1.8,1.8,165.2,165.4,1293.48,1298.3600000000001,-0.4,0.0,-0.4,-4.6,1.6266666666666727,3.0,4.7999999999999545,-0.4000000000000341,0.0
283,2,18,42,PLACE_AT_5,5,5,14,0.827049180327869,0.75,0.077049180327869,5,80,5.0,1368.4,1372.6,356.6,356.6,1.8,1.8,165.2,165.2,1293.48,1297.6799999999998,0.0,0.2,-0.039999999999997725,-3.0799999999999725,1.4000000000000037,3.0,4.199999999999818,0.0,0.0
283,2,18,42,PLACE_AT_10,10,10,14,0.7877049180327871,0.75,0.03770491803278708,5,80,5.0,1368.4,1367.4,356.6,356.6,1.8,1.8,165.2,164.8,1293.48,1292.48,-1.2,0.0,-1.2,-1.5999999999999999,-0.3333333333333333,3.0,-1.0,0.0,0.0
283,3,22,318,PLACE_AT_1,1,1,11,0.9891666666666667,0.855,0.13416666666666677,5,80,5.0,1368.4,1370.2,356.6,352.8,1.8,1.8,165.2,166.4,1293.48,1296.04,-2.0,0.0,-2.0,-5.6,0.8533333333333359,3.0,1.7999999999999545,-3.8000000000000114,0.0
283,3,22,318,PLACE_AT_2,2,2,11,0.9825000000000002,0.855,0.12750000000000017,5,80,5.0,1368.4,1371.2,356.6,353.4,1.8,2.0,165.2,166.0,1293.48,1296.52,-1.0,0.0,-1.0,-4.6,1.0133333333333363,3.0,2.7999999999999545,-3.2000000000000455,0.19999999999999996
283,3,22,318,PLACE_AT_3,3,3,11,0.9383333333333334,0.855,0.08333333333333337,5,80,5.0,1368.4,1372.4,356.6,353.6,1.8,2.0,165.2,166.4,1293.48,1297.6799999999998,-0.8,0.0,-0.8,-1.0,1.4000000000000037,3.0,4.0,-3.0,0.19999999999999996
283,3,22,318,PLACE_AT_5,5,5,11,0.9333333333333333,0.855,0.07833333333333337,5,80,5.0,1368.4,1370.6,356.6,354.0,1.8,2.0,165.2,165.4,1293.48,1295.8,0.2,0.0,0.0,-1.0,0.7733333333333349,3.0,2.199999999999818,-2.6000000000000227,0.19999999999999996
283,3,22,318,PLACE_AT_10,10,10,11,0.8558333333333334,0.855,0.0008333333333334636,5,80,5.0,1368.4,1370.8,356.6,356.6,1.8,1.8,165.2,165.2,1293.48,1295.8799999999999,0.6,0.0,0.6,0.0,0.8,3.0,2.3999999999998636,0.0,0.0
283,4,25,297,PLACE_AT_1,1,1,13,0.9467213114754099,0.8049180327868852,0.14180327868852471,5,80,5.0,1368.4,1378.6,356.6,354.6,1.8,1.8,165.2,167.4,1293.48,1304.08,1.4,0.2,1.8400000000000034,-3.1999999999999997,3.5333333333333314,3.0,10.199999999999818,-2.0,0.0
283,4,25,297,PLACE_AT_2,2,2,13,0.9368852459016395,0.8049180327868852,0.13196721311475423,5,80,5.0,1368.4,1379.6,356.6,356.8,1.8,1.8,165.2,167.6,1293.48,1304.64,2.8,0.2,2.8000000000000056,-3.5999999999999996,3.719999999999999,3.0,11.199999999999818,0.19999999999998863,0.0
283,4,25,297,PLACE_AT_3,3,3,13,0.8975409836065574,0.8049180327868852,0.0926229508196722,5,80,5.0,1368.4,1373.2,356.6,356.6,1.8,1.8,165.2,166.4,1293.48,1298.28,0.0,0.2,-0.04000000000000341,-3.5999999999999996,1.599999999999998,3.0,4.7999999999999545,0.0,0.0
283,4,25,297,PLACE_AT_5,5,5,13,0.8885245901639346,0.8049180327868852,0.08360655737704936,5,80,5.0,1368.4,1378.4,356.6,356.6,1.8,1.8,165.2,166.6,1293.48,1303.48,-1.0,0.2,-1.0400000000000034,-3.680000000000018,3.3333333333333313,3.0,10.0,0.0,0.0
283,4,25,297,PLACE_AT_10,10,10,13,0.859016393442623,0.8049180327868852,0.05409836065573781,5,80,5.0,1368.4,1372.2,356.6,354.8,1.8,1.8,165.2,166.2,1293.48,1297.6399999999999,0.0,0.0,0.3599999999999966,-0.5999999999999999,1.3866666666666656,3.0,3.7999999999999545,-1.8000000000000114,0.0
283,5,28,300,PLACE_AT_1,1,1,11,0.9333333333333333,0.8357142857142857,0.0976190476190476,5,80,5.0,1368.4,1378.2,356.6,357.0,1.8,1.8,165.2,166.0,1293.48,1303.2,1.0,1.0,1.1600000000000024,-5.439999999999986,3.2400000000000015,3.0,9.799999999999955,0.39999999999997726,0.0
283,5,28,300,PLACE_AT_2,2,2,11,0.9007936507936509,0.8357142857142857,0.06507936507936518,5,80,5.0,1368.4,1366.2,356.6,356.6,1.8,1.8,165.2,165.0,1293.48,1291.28,-2.8,0.0,-2.8,-7.8,-0.7333333333333333,3.0,-2.2000000000000455,0.0,0.0
283,5,28,300,PLACE_AT_3,3,3,11,0.9,0.8357142857142857,0.06428571428571428,5,80,5.0,1368.4,1363.6,356.6,357.0,1.8,1.8,165.2,164.8,1293.48,1288.6,-3.2,0.4,-3.2799999999999954,-10.359999999999978,-1.6266666666666652,3.0,-4.800000000000182,0.39999999999997726,0.0
283,5,28,300,PLACE_AT_5,5,5,11,0.8753968253968255,0.8357142857142857,0.039682539682539764,5,80,5.0,1368.4,1367.0,356.6,357.0,1.8,1.8,165.2,165.0,1293.48,1292.0,-1.0,0.4,-1.0800000000000067,-3.0,-0.4933333333333356,3.0,-1.400000000000091,0.39999999999997726,0.0
283,5,28,300,PLACE_AT_10,10,10,11,0.8555555555555556,0.8357142857142857,0.019841269841269882,5,80,5.0,1368.4,1368.6,356.6,356.6,1.8,1.8,165.2,165.6,1293.48,1293.6799999999998,0.0,0.0,0.0,-0.5999999999999999,0.06666666666666667,3.0,0.1999999999998181,0.0,0.0
283,6,34,42,PLACE_AT_1,1,1,12,0.9750000000000001,0.7330357142857143,0.24196428571428574,5,80,5.0,1368.4,1385.2,356.6,359.0,1.8,1.8,165.2,166.4,1293.48,1309.8,4.8,2.4,4.8399999999999865,-1.9200000000000046,5.439999999999994,3.0,16.799999999999955,2.3999999999999773,0.0
283,6,34,42,PLACE_AT_2,2,2,12,0.9125000000000001,0.7330357142857143,0.17946428571428574,5,80,5.0,1368.4,1378.4,356.6,358.0,1.8,1.8,165.2,165.8,1293.48,1303.2,2.0,1.4,2.0,-3.1999999999999997,3.2399999999999975,3.0,10.0,1.3999999999999773,0.0
283,6,34,42,PLACE_AT_3,3,3,12,0.8955357142857144,0.7330357142857143,0.1625000000000001,5,80,5.0,1368.4,1375.8,356.6,356.6,1.8,1.8,165.2,165.8,1293.48,1300.8799999999999,1.4,0.0,1.4,-3.1999999999999997,2.466666666666667,3.0,7.399999999999864,0.0,0.0
283,6,34,42,PLACE_AT_5,5,5,12,0.8508928571428572,0.7330357142857143,0.11785714285714288,5,80,5.0,1368.4,1370.4,356.6,356.6,1.8,1.8,165.2,166.2,1293.48,1295.48,0.4,0.0,0.4,-3.3999999999999995,0.6666666666666666,3.0,2.0,0.0,0.0
283,6,34,42,PLACE_AT_10,10,10,12,0.780357142857143,0.7330357142857143,0.047321428571428625,5,80,5.0,1368.4,1368.6,356.6,356.6,1.8,1.8,165.2,165.4,1293.48,1293.6799999999998,0.0,0.0,0.0,0.0,0.06666666666666667,3.0,0.1999999999998181,0.0,0.0
283,7,40,264,PLACE_AT_1,1,1,14,0.9774193548387097,0.8129032258064516,0.1645161290322581,5,80,5.0,1368.4,1378.0,356.6,356.8,1.8,1.8,165.2,166.4,1293.48,1303.04,0.2,0.2,0.16000000000000228,-1.5999999999999999,3.1866666666666674,3.0,9.599999999999909,0.19999999999998863,0.0
283,7,40,264,PLACE_AT_2,2,2,14,0.9725806451612905,0.8129032258064516,0.15967741935483892,5,80,5.0,1368.4,1377.4,356.6,356.6,1.8,1.8,165.2,166.0,1293.48,1302.48,-0.8,0.0,-0.8,-2.5999999999999996,3.0,3.0,9.0,0.0,0.0
283,7,40,264,PLACE_AT_3,3,3,14,0.9338709677419357,0.8129032258064516,0.1209677419354841,5,80,5.0,1368.4,1368.6,356.6,357.0,1.8,1.8,165.2,165.6,1293.48,1293.6,-0.6,0.4,-0.6800000000000012,-4.7600000000000025,0.03999999999999962,3.0,0.1999999999998181,0.39999999999997726,0.0
283,7,40,264,PLACE_AT_5,5,5,14,0.9032258064516131,0.8129032258064516,0.09032258064516152,5,80,5.0,1368.4,1370.6,356.6,357.0,1.8,1.8,165.2,165.6,1293.48,1295.6,-0.4,0.4,-0.47999999999999543,-1.9199999999999928,0.7066666666666682,3.0,2.199999999999818,0.39999999999997726,0.0
283,7,40,264,PLACE_AT_10,10,10,14,0.8774193548387098,0.8129032258064516,0.06451612903225823,5,80,5.0,1368.4,1369.4,356.6,356.6,1.8,1.8,165.2,165.2,1293.48,1294.48,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0
283,8,45,13,PLACE_AT_1,1,1,14,0.9700000000000001,0.7109090909090909,0.25909090909090915,5,80,5.0,1368.4,1379.2,356.6,355.2,1.8,1.8,165.2,166.8,1293.48,1304.56,2.2,0.4,2.359999999999991,-4.119999999999993,3.693333333333332,3.0,10.799999999999955,-1.400000000000034,0.0
283,8,45,13,PLACE_AT_2,2,2,14,0.9645454545454545,0.7109090909090909,0.25363636363636355,5,80,5.0,1368.4,1376.8,356.6,356.6,1.8,1.8,165.2,166.0,1293.48,1301.8799999999999,0.8,0.6,0.6799999999999955,-4.119999999999993,2.8,3.0,8.399999999999864,0.0,0.0
283,8,45,13,PLACE_AT_3,3,3,14,0.9618181818181819,0.7109090909090909,0.25090909090909097,5,80,5.0,1368.4,1377.4,356.6,355.2,1.8,1.8,165.2,166.0,1293.48,1302.76,0.6,0.2,0.7199999999999932,-3.0800000000000063,3.0933333333333355,3.0,9.0,-1.400000000000034,0.0
283,8,45,13,PLACE_AT_5,5,5,14,0.9036363636363637,0.7109090909090909,0.19272727272727275,5,80,5.0,1368.4,1373.8,356.6,356.0,1.8,1.8,165.2,166.2,1293.48,1299.0,0.2,0.2,0.1599999999999909,-4.119999999999993,1.8400000000000014,3.0,5.399999999999864,-0.6000000000000227,0.0
283,8,45,13,PLACE_AT_10,10,10,14,0.7709090909090911,0.7109090909090909,0.060000000000000164,5,80,5.0,1368.4,1371.2,356.6,356.6,1.8,1.8,165.2,165.4,1293.48,1296.28,0.4,0.0,0.4,0.0,0.9333333333333333,3.0,2.7999999999999545,0.0,0.0
293,1,0,8,PLACE_AT_1,1,1,13,0.9879629629629629,0.6388888888888888,0.3490740740740741,5,80,5.0,1205.2,1211.4,832.2,832.8,2.8,2.4,138.0,139.4,1033.16,1040.04,1.0,1.0,1.0799999999999954,-2.120000000000027,2.293333333333328,3.0,6.2000000000000455,0.599999999999909,-0.3999999999999999
293,1,0,8,PLACE_AT_2,2,2,13,0.9694444444444446,0.6388888888888888,0.3305555555555557,5,80,5.0,1205.2,1211.4,832.2,832.6,2.8,2.4,138.0,139.2,1033.16,1040.08,1.4,0.8,2.2,-2.120000000000027,2.3066666666666604,3.0,6.2000000000000455,0.39999999999997726,-0.3999999999999999
293,1,0,8,PLACE_AT_3,3,3,13,0.9611111111111111,0.6388888888888888,0.3222222222222223,5,80,5.0,1205.2,1212.0,832.2,832.6,2.8,2.4,138.0,139.2,1033.16,1040.6799999999998,1.6,0.8,2.2799999999999954,-2.120000000000027,2.5066666666666606,3.0,6.7999999999999545,0.39999999999997726,-0.3999999999999999
293,1,0,8,PLACE_AT_5,5,5,13,0.9185185185185185,0.6388888888888888,0.2796296296296297,5,80,5.0,1205.2,1210.4,832.2,832.8,2.8,2.6,138.0,139.4,1033.16,1038.6399999999999,1.2,1.0,1.6,-2.9200000000000266,1.8266666666666613,3.0,5.2000000000000455,0.599999999999909,-0.19999999999999973
293,1,0,8,PLACE_AT_10,10,10,13,0.7175925925925928,0.6388888888888888,0.07870370370370394,5,80,5.0,1205.2,1205.0,832.2,832.4,2.8,2.8,138.0,138.0,1033.16,1032.92,-0.6,0.2,-0.6399999999999977,-1.9199999999999928,-0.07999999999999924,3.0,-0.20000000000004547,0.1999999999999318,0.0
293,2,3,227,PLACE_AT_1,1,1,14,0.9447368421052633,0.6833333333333333,0.26140350877192997,5,80,5.0,1205.2,1212.2,832.2,829.2,2.8,2.6,138.0,138.4,1033.16,1041.16,2.0,-0.2,2.319999999999999,-3.199999999999983,2.6666666666666647,3.0,7.0,-3.0,-0.19999999999999973
293,2,3,227,PLACE_AT_2,2,2,14,0.849122807017544,0.6833333333333333,0.1657894736842106,5,80,5.0,1205.2,1214.4,832.2,827.2,2.8,2.6,138.0,137.4,1033.16,1043.7599999999998,0.8,-0.2,1.1600000000000024,-1.0800000000000067,3.533333333333333,3.0,9.200000000000045,-5.0,-0.19999999999999973
293,2,3,227,PLACE_AT_3,3,3,14,0.8359649122807019,0.6833333333333333,0.15263157894736856,5,80,5.0,1205.2,1213.4,832.2,828.2,2.8,2.6,138.0,137.8,1033.16,1042.56,0.8,-0.2,1.4,-1.319999999999987,3.133333333333335,3.0,8.200000000000045,-4.0,-0.19999999999999973
293,2,3,227,PLACE_AT_5,5,5,14,0.7824561403508773,0.6833333333333333,0.09912280701754395,5,80,5.0,1205.2,1211.2,832.2,830.4,2.8,2.6,138.0,138.2,1033.16,1039.92,1.0,2.2,1.2399999999999978,-2.1600000000000077,2.2533333333333343,3.0,6.0,-1.8000000000000682,-0.19999999999999973
293,2,3,227,PLACE_AT_10,10,10,14,0.7157894736842106,0.6833333333333333,0.032456140350877294,5,80,5.0,1205.2,1206.2,832.2,832.4,2.8,2.8,138.0,137.8,1033.16,1034.1200000000001,-0.4,1.6,-0.32000000000000456,-0.5999999999999999,0.31999999999999695,3.0,1.0,0.1999999999999318,0.0
293,3,4,100,PLACE_AT_1,1,1,12,0.9775000000000001,0.77,0.20750000000000013,5,80,5.0,1205.2,1206.2,832.2,832.0,2.8,3.0,138.0,138.6,1033.16,1033.8,-0.6,0.6,-0.559999999999991,-4.0,0.21333333333333446,3.0,1.0,-0.20000000000004547,0.20000000000000018
293,3,4,100,PLACE_AT_2,2,2,12,0.9475000000000001,0.77,0.1775000000000001,5,80,5.0,1205.2,1207.6,832.2,832.0,2.8,3.0,138.0,138.4,1033.16,1035.2,0.0,0.6,0.0400000000000091,-3.1999999999999997,0.6800000000000012,3.0,2.3999999999998636,-0.20000000000004547,0.20000000000000018
293,3,4,100,PLACE_AT_3,3,3,12,0.9441666666666667,0.77,0.1741666666666667,5,80,5.0,1205.2,1208.8,832.2,832.0,2.8,3.0,138.0,138.2,1033.16,1036.4,0.6,0.6,0.6400000000000091,-1.5999999999999999,1.0800000000000012,3.0,3.599999999999909,-0.20000000000004547,0.20000000000000018
